schema_version,source_id,source_sha256,evidence_source_id,reference_period,observation_status,source_locator,transformation_id,date,measure,value,unit
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/20/20,jhu_csv_observed_v1,2020-10-20,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/21/20,jhu_csv_observed_v1,2020-10-21,cumulative_confirmed_cases,510,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/21/20,jhu_csv_observed_v1,2020-10-21,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/22/20,jhu_csv_observed_v1,2020-10-22,cumulative_confirmed_cases,516,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/22/20,jhu_csv_observed_v1,2020-10-22,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/23/20,jhu_csv_observed_v1,2020-10-23,cumulative_confirmed_cases,521,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/23/20,jhu_csv_observed_v1,2020-10-23,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/24/20,jhu_csv_observed_v1,2020-10-24,cumulative_confirmed_cases,527,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/24/20,jhu_csv_observed_v1,2020-10-24,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/25/20,jhu_csv_observed_v1,2020-10-25,cumulative_confirmed_cases,534,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/25/20,jhu_csv_observed_v1,2020-10-25,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/26/20,jhu_csv_observed_v1,2020-10-26,cumulative_confirmed_cases,540,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/26/20,jhu_csv_observed_v1,2020-10-26,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/27/20,jhu_csv_observed_v1,2020-10-27,cumulative_confirmed_cases,545,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/27/20,jhu_csv_observed_v1,2020-10-27,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/28/20,jhu_csv_observed_v1,2020-10-28,cumulative_confirmed_cases,556,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/28/20,jhu_csv_observed_v1,2020-10-28,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/29/20,jhu_csv_observed_v1,2020-10-29,cumulative_confirmed_cases,560,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/29/20,jhu_csv_observed_v1,2020-10-29,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/30/20,jhu_csv_observed_v1,2020-10-30,cumulative_confirmed_cases,565,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/30/20,jhu_csv_observed_v1,2020-10-30,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/31/20,jhu_csv_observed_v1,2020-10-31,cumulative_confirmed_cases,567,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_10/31/20,jhu_csv_observed_v1,2020-10-31,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/1/20,jhu_csv_observed_v1,2020-11-01,cumulative_confirmed_cases,573,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/1/20,jhu_csv_observed_v1,2020-11-01,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/2/20,jhu_csv_observed_v1,2020-11-02,cumulative_confirmed_cases,580,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/2/20,jhu_csv_observed_v1,2020-11-02,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/3/20,jhu_csv_observed_v1,2020-11-03,cumulative_confirmed_cases,584,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/3/20,jhu_csv_observed_v1,2020-11-03,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/4/20,jhu_csv_observed_v1,2020-11-04,cumulative_confirmed_cases,593,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/4/20,jhu_csv_observed_v1,2020-11-04,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/5/20,jhu_csv_observed_v1,2020-11-05,cumulative_confirmed_cases,606,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/5/20,jhu_csv_observed_v1,2020-11-05,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/6/20,jhu_csv_observed_v1,2020-11-06,cumulative_confirmed_cases,618,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/6/20,jhu_csv_observed_v1,2020-11-06,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/7/20,jhu_csv_observed_v1,2020-11-07,cumulative_confirmed_cases,633,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/7/20,jhu_csv_observed_v1,2020-11-07,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/8/20,jhu_csv_observed_v1,2020-11-08,cumulative_confirmed_cases,648,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/8/20,jhu_csv_observed_v1,2020-11-08,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/9/20,jhu_csv_observed_v1,2020-11-09,cumulative_confirmed_cases,656,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/9/20,jhu_csv_observed_v1,2020-11-09,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/10/20,jhu_csv_observed_v1,2020-11-10,cumulative_confirmed_cases,659,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/10/20,jhu_csv_observed_v1,2020-11-10,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/11/20,jhu_csv_observed_v1,2020-11-11,cumulative_confirmed_cases,671,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/11/20,jhu_csv_observed_v1,2020-11-11,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/12/20,jhu_csv_observed_v1,2020-11-12,cumulative_confirmed_cases,688,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/12/20,jhu_csv_observed_v1,2020-11-12,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/13/20,jhu_csv_observed_v1,2020-11-13,cumulative_confirmed_cases,702,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/13/20,jhu_csv_observed_v1,2020-11-13,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/14/20,jhu_csv_observed_v1,2020-11-14,cumulative_confirmed_cases,719,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/14/20,jhu_csv_observed_v1,2020-11-14,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/15/20,jhu_csv_observed_v1,2020-11-15,cumulative_confirmed_cases,732,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/15/20,jhu_csv_observed_v1,2020-11-15,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/16/20,jhu_csv_observed_v1,2020-11-16,cumulative_confirmed_cases,746,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/16/20,jhu_csv_observed_v1,2020-11-16,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/17/20,jhu_csv_observed_v1,2020-11-17,cumulative_confirmed_cases,757,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/17/20,jhu_csv_observed_v1,2020-11-17,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/18/20,jhu_csv_observed_v1,2020-11-18,cumulative_confirmed_cases,766,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/18/20,jhu_csv_observed_v1,2020-11-18,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/19/20,jhu_csv_observed_v1,2020-11-19,cumulative_confirmed_cases,773,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/19/20,jhu_csv_observed_v1,2020-11-19,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/20/20,jhu_csv_observed_v1,2020-11-20,cumulative_confirmed_cases,784,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/20/20,jhu_csv_observed_v1,2020-11-20,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/21/20,jhu_csv_observed_v1,2020-11-21,cumulative_confirmed_cases,798,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/21/20,jhu_csv_observed_v1,2020-11-21,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/22/20,jhu_csv_observed_v1,2020-11-22,cumulative_confirmed_cases,811,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/22/20,jhu_csv_observed_v1,2020-11-22,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/23/20,jhu_csv_observed_v1,2020-11-23,cumulative_confirmed_cases,819,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/23/20,jhu_csv_observed_v1,2020-11-23,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/24/20,jhu_csv_observed_v1,2020-11-24,cumulative_confirmed_cases,826,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/24/20,jhu_csv_observed_v1,2020-11-24,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/25/20,jhu_csv_observed_v1,2020-11-25,cumulative_confirmed_cases,835,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/25/20,jhu_csv_observed_v1,2020-11-25,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/26/20,jhu_csv_observed_v1,2020-11-26,cumulative_confirmed_cases,840,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/26/20,jhu_csv_observed_v1,2020-11-26,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/27/20,jhu_csv_observed_v1,2020-11-27,cumulative_confirmed_cases,873,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/27/20,jhu_csv_observed_v1,2020-11-27,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/28/20,jhu_csv_observed_v1,2020-11-28,cumulative_confirmed_cases,898,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/28/20,jhu_csv_observed_v1,2020-11-28,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/29/20,jhu_csv_observed_v1,2020-11-29,cumulative_confirmed_cases,928,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/29/20,jhu_csv_observed_v1,2020-11-29,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/30/20,jhu_csv_observed_v1,2020-11-30,cumulative_confirmed_cases,956,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_11/30/20,jhu_csv_observed_v1,2020-11-30,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/1/20,jhu_csv_observed_v1,2020-12-01,cumulative_confirmed_cases,986,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/1/20,jhu_csv_observed_v1,2020-12-01,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/2/20,jhu_csv_observed_v1,2020-12-02,cumulative_confirmed_cases,1013,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/2/20,jhu_csv_observed_v1,2020-12-02,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/3/20,jhu_csv_observed_v1,2020-12-03,cumulative_confirmed_cases,1048,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/3/20,jhu_csv_observed_v1,2020-12-03,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/4/20,jhu_csv_observed_v1,2020-12-04,cumulative_confirmed_cases,1114,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/4/20,jhu_csv_observed_v1,2020-12-04,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/5/20,jhu_csv_observed_v1,2020-12-05,cumulative_confirmed_cases,1174,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/5/20,jhu_csv_observed_v1,2020-12-05,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/6/20,jhu_csv_observed_v1,2020-12-06,cumulative_confirmed_cases,1242,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/6/20,jhu_csv_observed_v1,2020-12-06,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/7/20,jhu_csv_observed_v1,2020-12-07,cumulative_confirmed_cases,1265,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/7/20,jhu_csv_observed_v1,2020-12-07,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/8/20,jhu_csv_observed_v1,2020-12-08,cumulative_confirmed_cases,1367,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/8/20,jhu_csv_observed_v1,2020-12-08,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/9/20,jhu_csv_observed_v1,2020-12-09,cumulative_confirmed_cases,1394,cases
1.0,jhu_csse_deaths_global_csv,4e87757a3e059c45650a1e1856614f8e339ee3c70653c378a7ba6f7b0ee8c72e,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/9/20,jhu_csv_observed_v1,2020-12-09,cumulative_deaths,32,deaths
1.0,jhu_csse_confirmed_global_csv,e6234a59eec4359d2577358b5220e1a7e3da74c162913cdb7d882db1413f98c2,,2020-01-22/2023-03-09,observed,csv_row_Jersey_col_12/10/20,jhu_csv_observed_v1,2020-12-10,cumulative_confirmed_cases,1463,cases
